tradeId,asset,timestamp,datetime,hourOfDay,dayOfWeek,minuteOfHour,isMarketOpen,direction,directionEncoded,entryPrice,openPrice,highPrice,lowPrice,closePrice,rsi1m,rsi1mPrev,bbUpper,bbMiddle,bbLower,rsi5m,rsi5mPrev,adx15m,sma15m,sma15mPrev,bbWidth,bbWidthPct,pricePositionInBB,distToUpperBB,distToLowerBB,rsiDelta1m,rsiDelta5m,rsiDivergence,smaSlope15m,distToSma15m,atr1m,candleBodyPct,upperWickPct,lowerWickPct,regime,regimeEncoded,strategyType,strategyEncoded,confidence,priceChange1,priceChange5,priceChange15,target,exitReason,pnl,barsHeld
R_100_1764468599977_51,R_100,1757011980,2025-09-04T18:53:00.000Z,18,4,53,1,PUT,0,1109.150000,1107.890000,1109.150000,1107.480000,1109.150000,70.900000,68.720000,1108.425432,1100.789500,1093.153568,58.700000,48.300000,22.922319,1108.545500,1109.359000,0.013874,1.387356,1.094889,-0.065326,1.442224,2.180000,10.400000,12.200000,-0.073331,0.054531,2.164882,0.754491,0,0.245509,BEARISH_TREND,0,MOMENTUM,1,85,0.124575,0.561217,0.932751,0,TIMEOUT,12.550151,30
R_100_1764468599977_52,R_100,1757019360,2025-09-04T20:56:00.000Z,20,4,56,1,PUT,0,1109.230000,1107.960000,1110.210000,1107.960000,1109.230000,67.370000,63.880000,1110.785968,1101.695000,1092.604032,57.540000,54.960000,17.156319,1105.549500,1105.540000,0.016504,1.650360,0.828845,0.140275,1.498875,3.490000,2.580000,9.830000,0.000859,0.332911,2.013005,0.564444,0.435556,0,RANGE,1,MEAN_REVERSION,0,80,0.147165,0.363732,1.247764,0,TIMEOUT,12.765612,30
R_100_1764468599977_53,R_100,1757026020,2025-09-04T22:47:00.000Z,22,4,47,0,PUT,0,1115.470000,1115.850000,1116.250000,1114.260000,1115.470000,67.700000,69.020000,1117.545847,1108.464000,1099.382153,59.250000,61.320000,14.130133,1107.167500,1105.948500,0.016386,1.638636,0.771429,0.186096,1.442248,-1.320000,-2.070000,8.450000,0.110222,0.749887,2.340278,0.190955,0.201005,0.608040,RANGE,1,MEAN_REVERSION,0,80,-0.032263,0.358981,1.034373,0,SL,-20.000000,9
R_100_1764468599977_54,R_100,1757031120,2025-09-05T00:12:00.000Z,0,5,12,1,CALL,1,1101.200000,1100.230000,1101.840000,1100.210000,1101.200000,32.900000,27.950000,1112.755608,1106.234000,1099.712392,39.660000,39.140000,13.089788,1108.451500,1108.881500,0.011791,1.179065,-0.771895,1.049365,0.135090,4.950000,0.520000,-6.760000,-0.038778,-0.654201,1.986790,0.595092,0.392638,0.012270,RANGE,1,MEAN_REVERSION,0,80,0.102721,-0.348401,-0.663924,0,SL,-20.000000,15
R_100_1764468599977_55,R_100,1757048460,2025-09-05T05:01:00.000Z,5,5,1,1,PUT,0,1096.530000,1093.830000,1096.830000,1093.140000,1096.530000,72.830000,67.540000,1093.961339,1088.212500,1082.463661,62.410000,60.080000,27.739835,1087.481500,1087.758000,0.010566,1.056566,1.446814,-0.234254,1.282805,5.290000,2.330000,10.420000,-0.025419,0.832060,2.225571,0.731707,0.081301,0.186992,BEARISH_TREND,0,MOMENTUM,1,85,0.284429,0.853530,0.724757,0,TIMEOUT,5.034062,30
R_100_1764468599977_56,R_100,1757059260,2025-09-05T08:01:00.000Z,8,5,1,1,CALL,1,1109.140000,1112.580000,1112.580000,1108.240000,1109.140000,27.270000,34.130000,1123.497026,1116.474000,1109.450974,47.740000,50.190000,35.044825,1102.625500,1101.407000,0.012581,1.258072,-1.044279,1.294429,-0.028037,-6.860000,-2.450000,-20.470000,0.110631,0.590817,2.297060,0.792627,0,0.207373,BULLISH_TREND,2,MOMENTUM,1,85,-0.317255,-0.462178,-1.098568,0,TIMEOUT,19.979444,30
R_100_1764468599977_57,R_100,1757066700,2025-09-05T10:05:00.000Z,10,5,5,1,CALL,1,1128.320000,1131.170000,1131.540000,1128.320000,1128.320000,25.630000,30.030000,1142.905575,1136.345500,1129.785425,48.790000,49.500000,36.781297,1120.585000,1119.082500,0.011546,1.154592,-1.223385,1.292681,-0.129877,-4.400000,-0.710000,-23.160000,0.134262,0.690264,2.276479,0.885093,0.114907,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.247542,-0.656817,-0.816624,0,TIMEOUT,4.537720,30
R_100_1764468599978_58,R_100,1757083080,2025-09-05T14:38:00.000Z,14,5,38,1,CALL,1,1157.040000,1157.830000,1158.790000,1156.880000,1157.040000,29.450000,31.760000,1169.452675,1163.187000,1156.921325,46.530000,50.670000,40.764622,1152.294500,1151.720500,0.010773,1.077329,-0.981059,1.072796,0.010257,-2.310000,-4.140000,-17.080000,0.049838,0.411830,1.990352,0.413613,0.502618,0.083770,BULLISH_TREND,2,MOMENTUM,1,85,-0.094117,-0.311892,-0.747158,0,TIMEOUT,-0.691419,30
R_100_1764468599978_59,R_100,1757090460,2025-09-05T16:41:00.000Z,16,5,41,1,CALL,1,1146.530000,1146.200000,1146.660000,1145.530000,1146.530000,27.550000,25.470000,1160.838546,1152.728500,1144.618454,31.110000,31.180000,29.225108,1159.543000,1159.504000,0.014071,1.407104,-0.764299,1.247987,0.166724,2.080000,-0.070000,-3.560000,0.003364,-1.122252,2.082794,0.292035,0.115044,0.592920,RANGE,1,MEAN_REVERSION,0,80,0.039264,-0.365852,-0.730755,0,SL,-20.000000,13
R_100_1764468599978_60,R_100,1757097540,2025-09-05T18:39:00.000Z,18,5,39,1,CALL,1,1164.360000,1162,1164.360000,1161.580000,1164.360000,42.800000,35.470000,1172.445077,1166.608000,1160.770923,49.350000,50.920000,24.797744,1161.615000,1161.391500,0.010007,1.000692,-0.385124,0.694379,0.308245,7.330000,-1.570000,-6.550000,0.019244,0.236309,2.164113,0.848921,0,0.151079,RANGE,1,MEAN_REVERSION,0,80,0.181544,-0.104669,-0.359417,0,SL,-20.000000,17
R_100_1764468599979_61,R_100,1757106180,2025-09-05T21:03:00.000Z,21,5,3,1,PUT,0,1154.120000,1154.190000,1155.430000,1153.880000,1154.120000,70.690000,69.890000,1153.748914,1146.167500,1138.586086,54.340000,47.900000,25.695190,1156.513500,1156.999500,0.013229,1.322916,1.048947,-0.032153,1.345953,0.800000,6.440000,16.350000,-0.042005,-0.206958,2.225003,0.045161,0.800000,0.154839,BEARISH_TREND,0,MOMENTUM,1,85,0.043342,0.436864,0.729647,0,SL,-20.000000,26
R_100_1764468599979_62,R_100,1757129760,2025-09-06T03:36:00.000Z,3,6,36,1,CALL,1,1184.010000,1184.210000,1184.860000,1183.150000,1184.010000,29.320000,30.620000,1192.599141,1188.722000,1184.844859,39.710000,43.460000,32.328858,1187.240000,1186.950000,0.006523,0.652321,-1.215328,0.725428,-0.070511,-1.300000,-3.750000,-10.390000,0.024432,-0.272060,2.110089,0.116959,0.380117,0.502924,BULLISH_TREND,2,MOMENTUM,1,85,-0.047275,-0.341731,-0.387845,1,TP,32.000000,21
R_100_1764468599980_63,R_100,1757144400,2025-09-06T07:40:00.000Z,7,6,40,1,PUT,0,1174.770000,1173.850000,1175.150000,1173.650000,1174.770000,71.040000,69.150000,1175.749830,1169.336000,1162.922170,51.080000,50.280000,29.107411,1184.412000,1185.497000,0.010970,1.097004,0.847232,0.083406,1.008523,1.890000,0.800000,19.960000,-0.091523,-0.814075,2.022568,0.613333,0.253333,0.133333,BEARISH_TREND,0,MOMENTUM,1,85,0.074964,0.348512,0.786719,1,TP,32.000000,16
R_100_1764468599980_64,R_100,1757147160,2025-09-06T08:26:00.000Z,8,6,26,1,PUT,0,1173.590000,1169.440000,1173.730000,1169.290000,1173.590000,71.610000,62.370000,1170.959809,1164.418000,1157.876191,51.660000,45.940000,27.945707,1180.697500,1181.658000,0.011236,1.123619,1.402059,-0.224115,1.338952,9.240000,5.720000,19.950000,-0.081284,-0.601975,2.412335,0.934685,0.031532,0.033784,BEARISH_TREND,0,MOMENTUM,1,85,0.419273,0.575038,0.887154,1,TP,32.000000,13
R_100_1764468599980_65,R_100,1757188140,2025-09-06T19:49:00.000Z,19,6,49,1,CALL,1,1234.300000,1238.090000,1238.090000,1234.300000,1234.300000,27.310000,32.230000,1252.569675,1245.187000,1237.804325,37.080000,47.530000,50.161165,1241.362000,1240.407500,0.011858,1.185794,-1.474669,1.480165,-0.283912,-4.920000,-10.450000,-9.770000,0.076951,-0.568891,2.531536,1,0,0,BULLISH_TREND,2,MOMENTUM,1,85,-0.307727,-0.869789,-0.667954,0,SL,-20.000000,15
R_100_1764468599980_66,R_100,1757196780,2025-09-06T22:13:00.000Z,22,6,13,0,PUT,0,1231.850000,1230.190000,1232.240000,1229.580000,1231.850000,71.660000,69.220000,1229.927705,1224.063000,1218.198295,58.130000,42.040000,28.454373,1239.615500,1240.544500,0.009582,0.958236,1.327774,-0.156049,1.108228,2.440000,16.090000,13.530000,-0.074886,-0.626444,2.210028,0.624060,0.146617,0.229323,BEARISH_TREND,0,MOMENTUM,1,85,0.124358,0.827508,0.768948,0,SL,-20.000000,25
R_100_1764468599981_67,R_100,1757199780,2025-09-06T23:03:00.000Z,23,6,3,0,PUT,0,1243.690000,1241.270000,1244.200000,1241.070000,1243.690000,70.650000,67.670000,1242.067149,1235.926500,1229.785851,66.600000,58.050000,25.665335,1234.554500,1235.598500,0.009937,0.993692,1.264280,-0.130487,1.117975,2.980000,8.550000,4.050000,-0.084493,0.739984,2.282477,0.773163,0.162939,0.063898,BEARISH_TREND,0,MOMENTUM,1,85,0.144940,0.781984,0.853086,0,SL,-20.000000,24
R_100_1764468599981_68,R_100,1757218860,2025-09-07T04:21:00.000Z,4,0,21,1,CALL,1,1280.370000,1285.290000,1285.380000,1279.990000,1280.370000,27.920000,37.140000,1294.245439,1288.463000,1282.680561,37.980000,42.520000,46.486270,1282.030000,1280.359500,0.008976,0.897572,-1.399582,1.083705,-0.180460,-9.220000,-4.540000,-10.060000,0.130471,-0.129482,2.671328,0.912801,0.016698,0.070501,BULLISH_TREND,2,MOMENTUM,1,85,-0.417658,-0.670282,-0.802647,0,TIMEOUT,5.217242,30
R_100_1764468599987_69,R_100,1757223900,2025-09-07T05:45:00.000Z,5,0,45,1,CALL,1,1279.700000,1282.940000,1283.160000,1279.590000,1279.700000,25.480000,32.500000,1295.907292,1288.214000,1280.520708,39.940000,43.150000,30.227086,1287.561000,1287.132000,0.011944,1.194412,-1.106678,1.266491,-0.064133,-7.020000,-3.210000,-14.460000,0.033330,-0.610534,2.344862,0.907563,0.061625,0.030812,BULLISH_TREND,2,MOMENTUM,1,85,-0.289851,-0.422525,-0.857628,1,TP,32.000000,15
R_100_1764468599988_70,R_100,1757228220,2025-09-07T06:57:00.000Z,6,0,57,1,CALL,1,1285.730000,1282.590000,1286.090000,1281.280000,1285.730000,40.670000,34.060000,1305.367642,1293.207000,1281.046358,46.540000,44.940000,25.946923,1289.303500,1289.067500,0.018807,1.880695,-0.614852,1.527353,0.364279,6.610000,1.600000,-5.870000,0.018308,-0.277165,3.306250,0.652807,0.074844,0.272349,RANGE,1,MEAN_REVERSION,0,80,0.243254,-0.348003,-0.823813,0,SL,-20.000000,16
R_100_1764468599988_71,R_100,1757231820,2025-09-07T07:57:00.000Z,7,0,57,1,PUT,0,1281.860000,1278.310000,1281.860000,1277.950000,1281.860000,73.290000,67.940000,1280.432995,1272.699500,1264.966005,53.970000,41.710000,22.014585,1287.371000,1288.112000,0.012153,1.215290,1.184523,-0.111323,1.317928,5.350000,12.260000,19.320000,-0.057526,-0.428082,2.604031,0.907928,0,0.092072,BEARISH_TREND,0,MOMENTUM,1,85,0.262024,0.587741,1.022949,0,SL,-20.000000,5
R_100_1764468599988_72,R_100,1757240820,2025-09-07T10:27:00.000Z,10,0,27,1,PUT,0,1283.360000,1283.020000,1283.870000,1281.480000,1283.360000,66.500000,66.300000,1284.173774,1275.441500,1266.709226,50.360000,48.750000,14.861970,1284.794500,1285.173500,0.013693,1.369294,0.906808,0.063410,1.297436,0.200000,1.610000,16.140000,-0.029490,-0.111652,2.555511,0.142259,0.213389,0.644351,RANGE,1,MEAN_REVERSION,0,80,0.008572,0.472865,0.683325,1,TP,32.000000,13
R_100_1764468599988_73,R_100,1757283960,2025-09-07T22:26:00.000Z,22,0,26,0,CALL,1,1281.430000,1283.740000,1283.740000,1279.950000,1281.430000,27.780000,32.090000,1298.353878,1290.084500,1281.815122,44.070000,45.280000,29.195718,1283.271500,1282.008000,0.012820,1.281990,-1.046572,1.320703,-0.030054,-4.310000,-1.210000,-16.290000,0.098556,-0.143500,2.644839,0.609499,0,0.390501,BULLISH_TREND,2,MOMENTUM,1,85,-0.214921,-0.304200,-0.956098,0,SL,-20.000000,11
R_100_1764468599988_74,R_100,1757300040,2025-09-08T02:54:00.000Z,2,1,54,1,PUT,0,1272.740000,1273.030000,1275.270000,1272.390000,1272.740000,66.170000,68.740000,1273.798364,1266.413500,1259.028636,58.490000,50.050000,13.738688,1273.162000,1274.348000,0.011663,1.166264,0.856685,0.083156,1.077311,-2.570000,8.440000,7.680000,-0.093067,-0.033146,2.587107,0.100694,0.777778,0.121528,RANGE,1,MEAN_REVERSION,0,80,-0.062032,0.524445,0.533180,0,SL,-20.000000,16
R_100_1764468599988_75,R_100,1757301540,2025-09-08T03:19:00.000Z,3,1,19,1,PUT,0,1285.160000,1285.540000,1286.240000,1284.050000,1285.160000,74.090000,75.610000,1287.726333,1278.161000,1268.595667,68.910000,66.430000,15.796142,1272.403500,1272.607500,0.014967,1.496734,0.731705,0.199690,1.288893,-1.520000,2.480000,5.180000,-0.016030,1.002551,2.398849,0.173516,0.319635,0.506849,RANGE,1,MEAN_REVERSION,0,80,-0.027227,0.246490,1.134772,1,TP,32.000000,25
R_100_1764468599988_76,R_100,1757316540,2025-09-08T07:29:00.000Z,7,1,29,1,CALL,1,1266.180000,1265.590000,1266.190000,1263.010000,1266.180000,38.540000,36.500000,1274.310110,1269.199500,1264.088890,41.970000,42.380000,11.486030,1272.370500,1272.249000,0.008053,0.805328,-0.590830,0.642098,0.165151,2.040000,-0.410000,-3.430000,0.009550,-0.486533,2.510974,0.185535,0.003145,0.811321,RANGE,1,MEAN_REVERSION,0,80,0.052152,-0.033949,-0.509170,1,TP,32.000000,17
R_100_1764468599988_77,R_100,1757319360,2025-09-08T08:16:00.000Z,8,1,16,1,CALL,1,1260.350000,1259.790000,1261.020000,1258.730000,1260.350000,28.740000,27.250000,1278.758635,1268.774000,1258.789365,38.740000,36.230000,11.902703,1270.985500,1271.836000,0.015739,1.573903,-0.843696,1.460597,0.123826,1.490000,2.510000,-10.000000,-0.066872,-0.836792,2.475181,0.244541,0.292576,0.462882,RANGE,1,MEAN_REVERSION,0,80,0.031747,-0.309272,-0.942358,1,TP,32.000000,20
R_100_1764468599988_78,R_100,1757321160,2025-09-08T08:46:00.000Z,8,1,46,1,PUT,0,1276.700000,1275.660000,1277.890000,1275.590000,1276.700000,68.940000,68.140000,1278.797501,1269.294000,1259.790499,56.860000,58.540000,11.137742,1271.512500,1271.159500,0.014974,1.497447,0.779292,0.164291,1.324469,0.800000,-1.680000,12.080000,0.027770,0.407979,2.457071,0.452174,0.517391,0.030435,RANGE,1,MEAN_REVERSION,0,80,0.038395,0.370286,0.849165,1,TP,32.000000,23
R_100_1764468599989_79,R_100,1757322960,2025-09-08T09:16:00.000Z,9,1,16,1,CALL,1,1261.850000,1260.340000,1261.900000,1260.280000,1261.850000,31.800000,25.310000,1278.977686,1268.932500,1258.887314,40.060000,38.630000,11.939909,1270.261000,1270.944000,0.015832,1.583250,-0.705064,1.357347,0.234789,6.490000,1.430000,-8.260000,-0.053740,-0.662147,2.307777,0.932099,0.030864,0.037037,RANGE,1,MEAN_REVERSION,0,80,0.133315,-0.390748,-0.947469,0,TIMEOUT,-13.535682,30
R_100_1764468599989_80,R_100,1757325900,2025-09-08T10:05:00.000Z,10,1,5,1,PUT,0,1270.380000,1269.070000,1270.380000,1268.330000,1270.380000,62.320000,60.230000,1272.936457,1264.187000,1255.437543,57.630000,52.890000,13.133656,1269.739000,1269.280000,0.013842,1.384203,0.707815,0.201236,1.176220,2.090000,4.740000,4.690000,0.036162,0.050483,2.409984,0.639024,0,0.360976,RANGE,1,MEAN_REVERSION,0,80,0.092972,0.335669,0.786215,0,SL,-20.000000,6
R_100_1764468599989_81,R_100,1757328360,2025-09-08T10:46:00.000Z,10,1,46,1,CALL,1,1259.390000,1257.390000,1260.520000,1257.390000,1259.390000,31.550000,24.980000,1281.187259,1268.753000,1256.318741,38.400000,38.460000,14.007673,1269.276000,1269.679000,0.019601,1.960076,-0.753000,1.730779,0.243869,6.570000,-0.060000,-6.850000,-0.031740,-0.778869,2.690316,0.638978,0.361022,0,RANGE,1,MEAN_REVERSION,0,80,0.165433,-0.481240,-1.257615,0,SL,-20.000000,7
R_100_1764468599989_82,R_100,1757343600,2025-09-08T15:00:00.000Z,15,1,0,1,PUT,0,1231.070000,1228.380000,1231.840000,1228.380000,1231.070000,70.410000,65.090000,1228.846442,1223.166000,1217.485558,49.750000,49.200000,33.876720,1242.912000,1245.178000,0.009288,0.928810,1.391441,-0.180620,1.103466,5.320000,0.550000,20.660000,-0.181982,-0.952763,2.481913,0.777457,0.222543,0,BEARISH_TREND,0,MOMENTUM,1,85,0.244286,0.780988,0.656561,0,SL,-20.000000,26
R_100_1764468599989_83,R_100,1757347200,2025-09-08T16:00:00.000Z,16,1,0,1,PUT,0,1246.760000,1245.070000,1247.340000,1244.390000,1246.760000,70.040000,66.450000,1247.024530,1238.574000,1230.123470,67.740000,65.580000,25.137198,1239.264000,1239.605000,0.013646,1.364558,0.968697,0.021217,1.334381,3.590000,2.160000,2.300000,-0.027509,0.604875,2.302271,0.572881,0.196610,0.230508,BEARISH_TREND,0,MOMENTUM,1,85,0.179184,0.447954,0.925259,0,TIMEOUT,18.864898,30
R_100_1764468599989_84,R_100,1757350200,2025-09-08T16:50:00.000Z,16,1,50,1,PUT,0,1254.750000,1254.070000,1255.960000,1254.040000,1254.750000,70.820000,69.910000,1253.632359,1244.847000,1236.061641,67.780000,67.390000,23.194389,1236.765500,1237.643500,0.014115,1.411476,1.127216,-0.089073,1.489409,0.910000,0.390000,3.040000,-0.070941,1.454156,2.448560,0.354167,0.630208,0.015625,BEARISH_TREND,0,MOMENTUM,1,85,0.055819,0.649741,1.263013,1,TP,32.000000,14
R_100_1764468599989_85,R_100,1757360760,2025-09-08T19:46:00.000Z,19,1,46,1,CALL,1,1240.800000,1239.150000,1241.050000,1239.130000,1240.800000,32.280000,27.550000,1257.304292,1248.310000,1239.315708,45.730000,43.100000,14.963880,1242.532000,1241.878500,0.014410,1.441035,-0.834974,1.330133,0.119624,4.730000,2.630000,-13.450000,0.052622,-0.139393,2.462725,0.859375,0.130208,0.010417,RANGE,1,MEAN_REVERSION,0,80,0.106496,-0.515542,-1.012373,0,SL,-20.000000,20
R_100_1764468599989_86,R_100,1757370480,2025-09-08T22:28:00.000Z,22,1,28,0,PUT,0,1265.750000,1267.130000,1267.170000,1264.760000,1265.750000,72.920000,76.690000,1268.323590,1255.315000,1242.306410,68.450000,62.770000,15.870472,1246.688500,1244.924000,0.020726,2.072562,0.802162,0.203325,1.852150,-3.770000,5.680000,4.470000,0.141736,1.528971,2.565377,0.572614,0.016598,0.410788,RANGE,1,MEAN_REVERSION,0,80,-0.088407,0.520172,1.319170,0,SL,-20.000000,6
R_100_1764468599989_87,R_100,1757372820,2025-09-08T23:07:00.000Z,23,1,7,0,CALL,1,1264.540000,1268.190000,1268.190000,1264.380000,1264.540000,29.570000,35.310000,1286.470679,1276.269500,1266.068321,52.440000,59.260000,20.413851,1252.371500,1250.996000,0.015986,1.598593,-1.149818,1.734281,-0.120860,-5.740000,-6.820000,-22.870000,0.109952,0.971637,2.692369,0.958005,0,0.041995,BULLISH_TREND,2,MOMENTUM,1,85,-0.302748,-0.870929,-1.462624,0,SL,-20.000000,14
R_100_1764468599990_88,R_100,1757388600,2025-09-09T03:30:00.000Z,3,2,30,1,PUT,0,1272.080000,1273.650000,1274.850000,1272.080000,1272.080000,67.750000,74.140000,1272.758503,1266.228000,1259.697497,65.400000,67.890000,19.625361,1254.086500,1254.793500,0.010315,1.031489,0.896103,0.053338,0.973406,-6.390000,-2.490000,2.350000,-0.056344,1.434789,2.376470,0.566787,0.433213,0,RANGE,1,MEAN_REVERSION,0,80,-0.129541,0.470729,0.612973,0,TIMEOUT,-3.836237,30
R_100_1764468599990_89,R_100,1757391300,2025-09-09T04:15:00.000Z,4,2,15,1,CALL,1,1260.980000,1265.310000,1265.310000,1260.690000,1260.980000,29.060000,34.700000,1283.677737,1273.708500,1263.739263,50.570000,50.850000,24.213131,1254.453000,1253.853000,0.015654,1.565388,-1.276778,1.800008,-0.218819,-5.640000,-0.280000,-21.510000,0.047852,0.520306,2.864684,0.937229,0,0.062771,BULLISH_TREND,2,MOMENTUM,1,85,-0.354021,-0.826589,-0.967565,0,SL,-20.000000,29
R_100_1764468599990_90,R_100,1757409780,2025-09-09T09:23:00.000Z,9,2,23,1,PUT,0,1233.460000,1230.490000,1233.460000,1230.380000,1233.460000,72.350000,66.190000,1232.527288,1224.099500,1215.671712,52.470000,43.380000,21.656729,1237.204500,1238.862000,0.013770,1.376978,1.110671,-0.075617,1.442146,6.160000,9.090000,19.880000,-0.133792,-0.302658,2.333499,0.964286,0,0.035714,BEARISH_TREND,0,MOMENTUM,1,85,0.284562,0.484721,1.096649,0,SL,-20.000000,13
R_100_1764468599990_91,R_100,1757421900,2025-09-09T12:45:00.000Z,12,2,45,1,CALL,1,1230.820000,1230.620000,1230.820000,1229.480000,1230.820000,29.560000,26.290000,1244.467945,1237.586500,1230.705055,35.680000,38.030000,12.554052,1235.065500,1235.226500,0.011121,1.112075,-0.983296,1.108850,0.009339,3.270000,-2.350000,-6.120000,-0.013034,-0.343747,2.331096,0.149254,0,0.850746,RANGE,1,MEAN_REVERSION,0,80,0.061786,-0.481092,-0.618500,1,TP,32.000000,23
R_100_1764468599990_92,R_100,1757423940,2025-09-09T13:19:00.000Z,13,2,19,1,PUT,0,1248.720000,1246.300000,1248.720000,1246.300000,1248.720000,70.580000,67.570000,1250.435013,1241.209500,1231.983987,63.630000,58.900000,12.754071,1235.866000,1235.265000,0.014865,1.486536,0.814101,0.137342,1.340253,3.010000,4.730000,6.950000,0.048654,1.040080,2.621026,1,0,0,RANGE,1,MEAN_REVERSION,0,80,0.155601,0.390719,1.168274,1,TP,32.000000,14
R_100_1764468599990_93,R_100,1757431560,2025-09-09T15:26:00.000Z,15,2,26,1,CALL,1,1221.220000,1221.400000,1221.900000,1220.130000,1221.220000,34.730000,35.100000,1235.446407,1226.883500,1218.320593,27.910000,27.570000,12.300035,1236.673000,1237.405000,0.013959,1.395879,-0.661399,1.164934,0.237419,-0.370000,0.340000,6.820000,-0.059156,-1.249562,2.476673,0.101695,0.282486,0.615819,RANGE,1,MEAN_REVERSION,0,80,-0.018012,-0.039290,-0.893502,0,SL,-20.000000,24
R_100_1764468599990_94,R_100,1757441940,2025-09-09T18:19:00.000Z,18,2,19,1,PUT,0,1219,1214.220000,1219,1214.110000,1219,72.060000,64.720000,1216.141962,1209.587000,1203.032038,53.330000,40.960000,25.785693,1224.212500,1225.740000,0.010838,1.083835,1.436011,-0.234458,1.309923,7.340000,12.370000,18.730000,-0.124619,-0.425784,2.487659,0.977505,0,0.022495,BEARISH_TREND,0,MOMENTUM,1,85,0.373002,0.852990,0.944021,1,TP,32.000000,24
R_100_1764468599990_95,R_100,1757444460,2025-09-09T19:01:00.000Z,19,2,1,1,PUT,0,1224.290000,1223.020000,1224.980000,1222.760000,1224.290000,71.710000,69.570000,1222.934419,1214.138000,1205.341581,58.810000,55.110000,22.501305,1221.015500,1221.368500,0.014490,1.448998,1.154106,-0.110724,1.547707,2.140000,3.700000,12.900000,-0.028902,0.268178,2.456705,0.572072,0.310811,0.117117,BEARISH_TREND,0,MOMENTUM,1,85,0.122670,0.637053,1.276409,0,SL,-20.000000,15
R_100_1764468599990_96,R_100,1757446920,2025-09-09T19:42:00.000Z,19,2,42,1,PUT,0,1234.530000,1235.310000,1236.040000,1233.740000,1234.530000,65.120000,68.240000,1235.836998,1229.268500,1222.700002,68.680000,65.120000,20.553656,1220.920000,1220.730500,0.010687,1.068684,0.801020,0.105870,0.958259,-3.120000,3.560000,-3.560000,0.015523,1.114733,2.549531,0.339130,0.317391,0.343478,RANGE,1,MEAN_REVERSION,0,80,-0.072040,0.306315,0.449959,0,SL,-20.000000,3
R_100_1764468599991_97,R_100,1757468280,2025-09-10T01:38:00.000Z,1,3,38,1,PUT,0,1235.810000,1233.400000,1235.810000,1233.400000,1235.810000,72.260000,67.540000,1234.283461,1227.378500,1220.473539,51.440000,45.400000,26.234681,1243.742000,1244.814500,0.011252,1.125156,1.221079,-0.123525,1.241005,4.720000,6.040000,20.820000,-0.086157,-0.637753,2.430308,1,0,0,BEARISH_TREND,0,MOMENTUM,1,85,0.225461,0.514852,1.032554,0,TIMEOUT,5.178790,30
R_100_1764468599991_98,R_100,1757480100,2025-09-10T04:55:00.000Z,4,3,55,1,PUT,0,1218.850000,1216.100000,1219.140000,1216.050000,1218.850000,71.690000,65.880000,1216.940908,1212.031000,1207.121092,58.810000,58.090000,35.375898,1218.493500,1220.011500,0.008102,0.810195,1.388824,-0.156631,0.962293,5.810000,0.720000,12.880000,-0.124425,0.029257,2.374048,0.889968,0.093851,0.016181,BEARISH_TREND,0,MOMENTUM,1,85,0.250039,0.527028,0.837242,1,TP,32.000000,16
R_100_1764468599991_99,R_100,1757483460,2025-09-10T05:51:00.000Z,5,3,51,1,PUT,0,1225.260000,1223.020000,1225.930000,1223.010000,1225.260000,74.660000,69.390000,1223.281304,1218.743000,1214.204696,70.040000,64.970000,26.549708,1214.521500,1215.037000,0.007448,0.744752,1.435999,-0.161492,0.902282,5.270000,5.070000,4.620000,-0.042427,0.884175,2.122400,0.767123,0.229452,0.003425,BEARISH_TREND,0,MOMENTUM,1,85,0.214290,0.472325,0.507764,0,SL,-20.000000,25
